hour,day_of_week,location,latitude,longitude,demand,supply
2,3,chittoor_tirupati_central,13.6288,79.4192,63,105
10,5,chittoor_tirupati_saptagiri,13.6278,79.4197,165,83
21,1,midtown,12.9802,77.6408,183,81
1,0,andhra_pradesh_west_godavari,16.9944,81.7297,56,77
11,6,andhra_pradesh_parvathipuram_manyam,18.7700,83.4200,85,73
23,3,andhra_pradesh_tirupati,13.6288,79.4192,70,85
14,6,andhra_pradesh_eluru,16.7107,81.1070,91,82
20,0,chittoor_madanapalle,13.5500,78.5000,175,80
20,3,andhra_pradesh_sri_sathya_sai,14.1700,77.8000,153,72
19,3,chittoor_tirupati_renigunta,13.6365,79.5034,181,80
12,6,airport,13.1986,77.7066,104,106
23,5,andhra_pradesh_ananthapur,14.6819,77.6006,54,80
1,5,chittoor_nagalapuram,13.4180,79.6460,55,73
11,5,chittoor_thottambedu,13.5132,79.5665,93,76
14,2,chittoor_municipal_market,13.2175,79.1006,82,88
1,1,chittoor_karvetinagaram,13.2498,79.4047,53,81
22,6,chittoor_kuppam_bypass,12.7457,78.3505,51,74
9,5,chittoor_municipal_market,13.2175,79.1006,168,75
18,3,chittoor_madanapalle,13.5500,78.5000,177,65
21,2,chittoor_gandhi_road,13.2160,79.1018,163,82
1,6,chittoor_nagalapuram,13.4180,79.6460,48,80
12,0,andhra_pradesh_east_godavari,17.0005,82.2475,99,76
19,2,noida_sector_62,28.6176,77.3721,148,79
15,4,chittoor_tirupati_tuda,13.6293,79.4202,110,81
16,0,bhopal_mp_nagar,23.2599,77.4126,108,76
3,4,andhra_pradesh_vijayawada,16.5062,80.6480,74,85
8,4,chittoor_palamaner,13.2007,78.7499,151,67
18,6,chittoor_kuppam_bypass,12.7457,78.3505,121,62
18,2,andhra_pradesh_sri_sathya_sai,14.1700,77.8000,149,74
15,0,mumbai_bandra,19.0596,72.8295,143,95
1,4,chittoor_bangalore_road,13.2148,79.0967,63,83
7,5,andhra_pradesh_visakhapatnam,17.6868,83.2185,161,84
0,3,andhra_pradesh_amaravati,16.5412,80.5152,67,95
11,2,chittoor_satyanarayanapuram,13.2180,79.1035,88,98
11,2,gurugram_sohna_road,28.4089,77.0383,116,87
19,3,jaipur_sitapura,26.7997,75.8351,137,78
0,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,60,81
3,2,vadodara_alkapuri,22.3072,73.1812,61,76
10,3,mumbai_andheri,19.1197,72.8468,160,79
19,0,andhra_pradesh_palnadu,16.2500,79.7500,136,76
13,2,chittoor_chandragiri,13.5884,79.3141,92,75
2,0,noida_sector_62,28.6176,77.3721,72,77
1,6,chennai_t_nagar,13.0418,80.2337,57,86
22,0,hyderabad_secunderabad,17.4399,78.4983,57,96
15,4,bhopal_mp_nagar,23.2599,77.4126,92,85
22,0,andhra_pradesh_ananthapur,14.6819,77.6006,64,76
6,5,chennai_t_nagar,13.0418,80.2337,113,88
9,5,chittoor_nagari,13.3227,79.5856,139,62
1,0,chittoor_new_town,13.2190,79.1011,71,79
13,5,andhra_pradesh_ysr_kadapa,14.4674,78.8242,82,86
21,1,chittoor_madanapalle,13.5500,78.5000,162,64
9,3,kolkata_salt_lake,22.5862,88.4143,135,66
11,0,chittoor_trunk_road,13.2204,79.1026,96,90
5,3,chittoor_kanipakam,13.2057,79.1141,75,89
9,6,andhra_pradesh_west_godavari,16.9944,81.7297,136,68
14,6,andhra_pradesh_vijayawada,16.5062,80.6480,85,82
6,4,gurugram_cyber_city,28.4949,77.0887,116,83
0,6,noida_greater_noida,28.4744,77.5031,55,94
22,1,jaipur_sitapura,26.7997,75.8351,47,81
17,1,chittoor_srikalahasti,13.7498,79.6986,135,87
14,5,andhra_pradesh_east_godavari,17.0005,82.2475,86,84
1,6,india_gate,28.6129,77.2295,53,93
7,6,india_gate,28.6129,77.2295,162,74
1,1,chittoor_gandhi_road,13.2160,79.1018,54,79
9,5,andhra_pradesh_vijayawada,16.5062,80.6480,154,74
22,4,thiruvananthapuram_palayam,8.5241,76.9366,60,69
5,0,andhra_pradesh_guntur,16.3067,80.4365,64,89
5,2,chittoor_kuppam,12.7448,78.3491,62,68
13,6,hyderabad_secunderabad,17.4399,78.4983,96,76
3,3,chittoor_srikalahasti,13.7498,79.6986,73,81
7,0,andhra_pradesh_krishna,16.5062,80.6480,175,77
21,0,andhra_pradesh_parvathipuram_manyam,18.7700,83.4200,135,63
2,6,andhra_pradesh_eluru,16.7107,81.1070,54,83
16,3,chittoor_chandragiri,13.5884,79.3141,109,89
11,2,andhra_pradesh_palnadu,16.2500,79.7500,82,81
16,5,chittoor_kuppam_bypass,12.7457,78.3505,79,83
11,5,andhra_pradesh_bapatla,15.9044,80.4675,94,76
12,6,andhra_pradesh_kakinada,16.9891,82.2475,78,78
21,2,chittoor_trunk_road,13.2204,79.1026,149,79
18,2,surat_adajan,21.1702,72.8311,121,61
18,6,andhra_pradesh_bapatla,15.9044,80.4675,116,60
7,3,connaught_place,28.6315,77.2167,194,86
20,3,hyderabad_hitech_city,17.4435,78.3772,240,72
2,0,chittoor_vellore_road,13.2172,79.1003,55,88
7,2,bengaluru_indiranagar,12.9784,77.6408,247,76
3,0,chittoor_trunk_road,13.2204,79.1026,67,88
15,4,chittoor_tirupati_tuda,13.6293,79.4202,81,98
5,4,andhra_pradesh_amaravati,16.5412,80.5152,72,95
19,4,chittoor_kuppam_bypass,12.7457,78.3505,154,60
5,0,chittoor_thottambedu,13.5132,79.5665,56,88
11,0,andhra_pradesh_ysr_kadapa,14.4674,78.8242,88,83
8,3,chittoor_katpadi_road,13.2179,79.0988,150,70
2,2,andhra_pradesh_nandyal_kurnool_region,15.4775,78.4831,65,80
18,1,chittoor_thottambedu,13.5132,79.5665,150,71
15,1,chittoor_piler,13.6333,78.9333,90,90
14,6,chittoor_satyanarayanapuram,13.2180,79.1035,88,92
14,6,andhra_pradesh_amaravati,16.5412,80.5152,84,94
19,6,chittoor_srikalahasti,13.7498,79.6986,166,73
10,2,chittoor_tirupati_alipiri,13.6283,79.4191,178,74
22,6,chittoor_nagalapuram,13.4180,79.6460,54,67
23,1,chittoor_tirupati_tuda,13.6293,79.4202,74,104
8,6,chittoor_palamaner,13.2007,78.7499,144,72
13,5,andhra_pradesh_prakasam,15.5057,80.0499,86,67
16,1,jaipur_sitapura,26.7997,75.8351,72,77
19,1,andhra_pradesh_alluri_sitharama_raju,17.6660,82.7500,151,72
4,0,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,50,82
1,6,chittoor_thottambedu,13.5132,79.5665,46,83
13,3,andhra_pradesh_ysr_kadapa,14.4674,78.8242,82,83
10,6,chittoor_bangalore_road,13.2148,79.0967,121,75
1,2,chittoor_vellore_road,13.2172,79.1003,61,86
20,6,andhra_pradesh_ysr_kadapa,14.4674,78.8242,118,75
6,4,chittoor_trunk_road,13.2204,79.1026,108,100
14,2,andhra_pradesh_kadapa,14.4674,78.8242,73,78
20,4,chittoor_tirupati_leela_mahal,13.6350,79.4230,164,77
23,0,andhra_pradesh_kadapa,14.4674,78.8242,62,89
20,4,andhra_pradesh_palnadu,16.2500,79.7500,155,73
14,3,andhra_pradesh_vizianagaram,18.1067,83.3956,87,83
17,1,chittoor_katpadi_road,13.2179,79.0988,183,83
23,2,andhra_pradesh_alluri_sitharama_raju,17.6660,82.7500,58,72
1,4,andhra_pradesh_bapatla,15.9044,80.4675,50,78
21,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,148,60
10,0,kolkata_esplanade,22.5728,88.3639,139,78
11,4,kolkata_salt_lake,22.5862,88.4143,85,86
3,0,andhra_pradesh_ananthapuramu,14.6819,77.6006,55,77
8,5,andhra_pradesh_west_godavari,16.9944,81.7297,135,72
15,4,chittoor_new_town,13.2190,79.1011,96,99
14,3,chittoor_tirupati_central,13.6288,79.4192,98,101
4,6,andhra_pradesh_krishna,16.5062,80.6480,54,74
5,1,chittoor_tirupati_tuda,13.6293,79.4202,64,95
7,3,chittoor_gandhi_road,13.2160,79.1018,144,80
14,1,chittoor_chandragiri,13.5884,79.3141,75,78
0,2,kolkata_esplanade,22.5728,88.3639,64,90
10,3,hyderabad_hitech_city,17.4435,78.3772,223,85
4,5,kolkata_esplanade,22.5728,88.3639,53,79
16,2,chittoor_madanapalle,13.5500,78.5000,113,75
20,1,andhra_pradesh_chittoor,13.2172,79.1003,138,84
9,4,chittoor_tirupati_saptagiri,13.6278,79.4197,170,79
7,4,chittoor_madanapalle,13.5500,78.5000,179,76
8,4,andhra_pradesh_krishna,16.5062,80.6480,151,71
2,6,andhra_pradesh_srikakulam,18.2969,83.8956,53,79
18,4,chittoor_kuppam,12.7448,78.3491,166,72
14,5,andhra_pradesh_eluru,16.7107,81.1070,89,72
17,0,chittoor_satyanarayanapuram,13.2180,79.1035,171,67
6,1,andhra_pradesh_guntur,16.3067,80.4365,91,93
7,4,andhra_pradesh_kadapa,14.4674,78.8242,167,79
11,2,chittoor_katpadi_road,13.2179,79.0988,116,80
21,3,chittoor_punganur,13.3667,78.5833,150,61
18,2,chittoor_nagalapuram,13.4180,79.6460,130,74
14,4,andhra_pradesh_srikakulam_district,18.2969,83.8956,70,67
13,4,chittoor_tirupati_renigunta,13.6365,79.5034,86,105
1,1,andhra_pradesh_krishna,16.5062,80.6480,72,81
1,1,andhra_pradesh_kurnool,15.8281,78.0373,55,85
6,4,chittoor_new_town,13.2190,79.1011,118,95
13,2,andhra_pradesh_kurnool,15.8281,78.0373,96,76
14,2,gurugram_cyber_city,28.4949,77.0887,113,92
16,6,andhra_pradesh_krishna,16.5062,80.6480,94,73
15,6,chittoor_punganur,13.3667,78.5833,74,77
22,1,chittoor_tirupati_renigunta,13.6365,79.5034,61,94
21,4,andhra_pradesh_parvathipuram_manyam,18.7700,83.4200,132,59
5,4,chittoor_vellore_road,13.2172,79.1003,56,84
4,4,chittoor_tirupati_central,13.6288,79.4192,65,102
22,0,chittoor_puttur,13.4426,79.5508,53,75
11,1,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,84,79
15,2,surat_adajan,21.1702,72.8311,94,74
7,4,andhra_pradesh_eluru,16.7107,81.1070,152,72
11,0,chittoor_punganur,13.3667,78.5833,99,82
11,2,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,110,74
11,4,andhra_pradesh_guntur,16.3067,80.4365,110,76
20,5,andhra_pradesh_kadapa,14.4674,78.8242,113,68
4,6,chittoor_trunk_road,13.2204,79.1026,56,91
6,3,andhra_pradesh_amaravati,16.5412,80.5152,119,80
3,4,kolkata_salt_lake,22.5862,88.4143,64,85
22,1,chittoor_karvetinagaram,13.2498,79.4047,66,68
11,5,chennai_t_nagar,13.0418,80.2337,88,95
9,2,chandigarh_sector_17,30.7333,76.7794,148,83
7,2,bengaluru_whitefield,12.9698,77.7500,156,84
20,6,chittoor_punganur,13.3667,78.5833,133,62
18,5,chittoor_chandragiri,13.5884,79.3141,145,76
11,5,chittoor_vellore_road,13.2172,79.1003,84,77
5,2,andhra_pradesh_srikakulam,18.2969,83.8956,63,73
19,1,kolkata_salt_lake,22.5862,88.4143,141,64
12,1,chittoor_kanipakam,13.2057,79.1141,96,99
19,5,andhra_pradesh_vizianagaram,18.1067,83.3956,143,63
9,3,chittoor_tirupati_central,13.6288,79.4192,180,84
0,0,chittoor_tirupati_central,13.6288,79.4192,82,92
16,1,andhra_pradesh_west_godavari,16.9944,81.7297,101,87
18,1,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,167,67
23,4,andhra_pradesh_eluru,16.7107,81.1070,68,90
14,1,chittoor_chandragiri,13.5884,79.3141,85,85
0,0,chittoor_karvetinagaram,13.2498,79.4047,62,82
11,0,chittoor_bangalore_road,13.2148,79.0967,116,89
10,6,chittoor_vellore_road,13.2172,79.1003,126,66
14,0,chittoor_old_town,13.2164,79.0998,86,87
8,3,chittoor_tirupati_renigunta,13.6365,79.5034,196,80
2,5,andhra_pradesh_prakasam,15.5057,80.0499,58,85
7,4,coimbatore_race_course,11.0168,76.9558,160,70
7,2,andhra_pradesh_ntr,16.5062,80.6480,148,86
3,3,andhra_pradesh_vijayawada,16.5062,80.6480,69,98
23,6,ahmedabad_cg_road,23.0225,72.5714,66,78
19,3,chittoor_puttur,13.4426,79.5508,169,68
6,5,srinagar_lal_chowk,34.0837,74.7973,75,64
0,1,chittoor_tirupati_tuda,13.6293,79.4202,64,96
19,0,chittoor_madanapalle,13.5500,78.5000,176,73
17,1,andhra_pradesh_eluru,16.7107,81.1070,149,73
15,4,andhra_pradesh_vijayawada,16.5062,80.6480,99,104
5,1,chittoor_katpadi_road,13.2179,79.0988,68,77
23,4,chittoor_bangalore_road,13.2148,79.0967,70,85
4,1,andhra_pradesh_sri_sathya_sai,14.1700,77.8000,50,68
11,1,chittoor_old_town,13.2164,79.0998,99,84
13,3,chittoor_tirupati_alipiri,13.6283,79.4191,104,98
21,2,chittoor_gandhi_road,13.2160,79.1018,162,71
19,0,chandigarh_sector_17,30.7333,76.7794,173,63
1,4,chennai_omr,12.8407,80.2244,60,93
17,1,andhra_pradesh_amaravati,16.5412,80.5152,172,72
9,4,mysuru_jayalakshmipuram,12.2958,76.6394,147,62
9,1,andhra_pradesh_srikakulam_district,18.2969,83.8956,146,59
11,1,andhra_pradesh_bapatla,15.9044,80.4675,83,70
8,5,andhra_pradesh_palnadu,16.2500,79.7500,129,74
6,1,chittoor_kuppam,12.7448,78.3491,93,82
3,1,chittoor_palamaner,13.2007,78.7499,54,94
1,4,airport,13.1986,77.7066,87,100
16,5,chittoor_trunk_road,13.2204,79.1026,83,87
14,6,andhra_pradesh_ananthapuramu,14.6819,77.6006,89,84
19,4,andhra_pradesh_guntur,16.3067,80.4365,144,80
19,0,andhra_pradesh_visakhapatnam,17.6868,83.2185,163,87
14,6,chittoor_kuppam,12.7448,78.3491,78,77
16,0,chittoor_tirupati_renigunta,13.6365,79.5034,116,100
18,3,andhra_pradesh_kurnool,15.8281,78.0373,154,73
7,1,chittoor_katpadi_road,13.2179,79.0988,153,71
11,5,andhra_pradesh_parvathipuram_manyam,18.7700,83.4200,82,75
11,2,chittoor_tirupati_alipiri,13.6283,79.4191,97,80
8,0,chittoor_satyanarayanapuram,13.2180,79.1035,172,79
3,2,chittoor_palamaner,13.2007,78.7499,57,92
8,6,indore_vijay_nagar,22.7196,75.8577,155,68
7,0,chittoor_nagari,13.3227,79.5856,140,71
2,4,chittoor_tirupati_central,13.6288,79.4192,66,90
21,5,chittoor_karvetinagaram,13.2498,79.4047,136,73
17,1,chittoor_new_town,13.2190,79.1011,163,71
18,6,andhra_pradesh_nandyal_kurnool_region,15.4775,78.4831,143,58
1,3,chittoor_puttur,13.4426,79.5508,64,86
16,1,chittoor_thottambedu,13.5132,79.5665,81,82
0,1,andhra_pradesh_alluri_sitharama_raju,17.6660,82.7500,54,80
13,4,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,92,88
9,1,andhra_pradesh_visakhapatnam,17.6868,83.2185,165,95
8,5,andhra_pradesh_palnadu,16.2500,79.7500,147,59
14,6,chittoor_satyanarayanapuram,13.2180,79.1035,77,88
5,5,chittoor_madanapalle,13.5500,78.5000,62,77
16,2,pune_hinjewadi,18.5917,73.7389,122,92
5,6,downtown,12.9716,77.5946,73,83
2,6,chittoor_tirupati_alipiri,13.6283,79.4191,68,98
10,5,ahmedabad_cg_road,23.0225,72.5714,151,79
15,2,chittoor_kuppam,12.7448,78.3491,89,77
3,1,andhra_pradesh_prakasam,15.5057,80.0499,68,86
18,0,chittoor_municipal_market,13.2175,79.1006,140,88
17,1,bengaluru_indiranagar,12.9784,77.6408,205,90
12,5,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,87,85
11,0,jaipur_sitapura,26.7997,75.8351,90,87
20,5,andhra_pradesh_nandyal_kurnool_region,15.4775,78.4831,143,74
19,6,chittoor_tirupati_saptagiri,13.6278,79.4197,153,87
0,0,visakhapatnam_beach_road,17.6868,83.2185,50,91
11,2,chittoor_new_town,13.2190,79.1011,105,96
0,0,chittoor_satyanarayanapuram,13.2180,79.1035,69,98
12,1,chittoor_thottambedu,13.5132,79.5665,81,89
22,5,chittoor_new_town,13.2190,79.1011,69,95
3,1,chittoor_kuppam,12.7448,78.3491,60,73
23,6,andhra_pradesh_ananthapuramu,14.6819,77.6006,64,82
8,3,andhra_pradesh_sri_sathya_sai,14.1700,77.8000,152,66
20,5,chittoor_tirupati_alipiri,13.6283,79.4191,139,77
20,6,chittoor_nagalapuram,13.4180,79.6460,128,73
23,0,chittoor_satyanarayanapuram,13.2180,79.1035,64,83
10,4,chittoor_nagari,13.3227,79.5856,163,69
5,5,chittoor_tirupati_renigunta,13.6365,79.5034,67,100
5,2,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,64,80
10,0,andhra_pradesh_ysr_kadapa,14.4674,78.8242,139,66
1,3,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,56,81
2,5,chittoor_kuppam,12.7448,78.3491,60,72
23,6,chittoor_tirupati_central,13.6288,79.4192,60,80
17,0,andhra_pradesh_chittoor,13.2172,79.1003,176,76
23,2,guwahati_paltan_bazaar,26.1445,91.7362,50,79
5,5,chittoor_tirupati_leela_mahal,13.6350,79.4230,71,103
23,1,andhra_pradesh_eluru,16.7107,81.1070,59,86
21,0,andhra_pradesh_srikakulam,18.2969,83.8956,136,68
1,2,andhra_pradesh_vizianagaram,18.1067,83.3956,49,88
2,3,india_gate,28.6129,77.2295,67,87
2,4,bengaluru_whitefield,12.9698,77.7500,62,101
12,6,chittoor_gandhi_road,13.2160,79.1018,95,88
14,5,chittoor_bangalore_road,13.2148,79.0967,83,81
0,0,chittoor_tirupati_alipiri,13.6283,79.4191,67,87
9,5,andhra_pradesh_ananthapuramu,14.6819,77.6006,113,68
13,3,chittoor_tirupati_renigunta,13.6365,79.5034,81,95
3,5,jaipur_mi_road,26.9128,75.7873,63,77
6,6,chittoor_vellore_road,13.2172,79.1003,91,87
4,5,suburb,12.9153,77.5135,43,78
11,4,andhra_pradesh_tirupati,13.6288,79.4192,105,89
22,1,andhra_pradesh_east_godavari,17.0005,82.2475,61,86
12,3,chittoor_tirupati_tuda,13.6293,79.4202,103,93
5,5,bengaluru_indiranagar,12.9784,77.6408,79,93
23,6,andhra_pradesh_kadapa,14.4674,78.8242,46,79
18,3,chittoor_vellore_road,13.2172,79.1003,161,66
19,3,andhra_pradesh_east_godavari,17.0005,82.2475,159,83
23,4,chittoor_kuppam_bypass,12.7457,78.3505,54,71
7,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,162,74
18,2,chittoor_gandhi_road,13.2160,79.1018,177,86
6,2,andhra_pradesh_kadapa,14.4674,78.8242,82,88
2,6,andhra_pradesh_krishna,16.5062,80.6480,54,89
10,0,chittoor_vellore_road,13.2172,79.1003,154,78
6,5,andhra_pradesh_parvathipuram_manyam,18.7700,83.4200,94,72
7,6,chittoor_madanapalle,13.5500,78.5000,118,72
10,2,chittoor_srikalahasti,13.7498,79.6986,178,86
23,3,chennai_t_nagar,13.0418,80.2337,67,81
13,5,pune_hinjewadi,18.5917,73.7389,82,84
4,6,andhra_pradesh_srikakulam_district,18.2969,83.8956,49,81
21,2,chittoor_tirupati_saptagiri,13.6278,79.4197,182,74
20,5,mysuru_jayalakshmipuram,12.2958,76.6394,107,57
1,5,bhubaneswar_janpath,20.2961,85.8245,50,72
12,0,andhra_pradesh_west_godavari,16.9944,81.7297,90,93
14,1,andhra_pradesh_kadapa,14.4674,78.8242,71,87
8,3,bengaluru_whitefield,12.9698,77.7500,163,95
5,0,noida_greater_noida,28.4744,77.5031,61,93
0,6,chittoor_palamaner,13.2007,78.7499,52,87
18,3,nagpur_sitabuildi,21.1458,79.0882,132,78
12,1,chittoor_chandragiri,13.5884,79.3141,82,78
19,3,chittoor_kuppam_bypass,12.7457,78.3505,128,69
1,0,andhra_pradesh_kadapa,14.4674,78.8242,67,84
1,1,chittoor_old_town,13.2164,79.0998,57,98
20,5,vadodara_alkapuri,22.3072,73.1812,145,70
17,4,andhra_pradesh_nandyal,15.4775,78.4831,139,67
8,0,andhra_pradesh_prakasam,15.5057,80.0499,143,76
12,0,chittoor_chandragiri,13.5884,79.3141,75,82
13,1,chandigarh_sector_17,30.7333,76.7794,80,80
15,3,andhra_pradesh_alluri_sitharama_raju,17.6660,82.7500,87,73
23,0,chittoor_tirupati_renigunta,13.6365,79.5034,69,86
0,5,andhra_pradesh_ysr_kadapa,14.4674,78.8242,60,82
7,0,andhra_pradesh_nandyal,15.4775,78.4831,146,72
22,0,andhra_pradesh_ananthapuramu,14.6819,77.6006,67,72
0,2,chittoor_nagari,13.3227,79.5856,61,92
12,3,chittoor_karvetinagaram,13.2498,79.4047,78,77
19,5,chittoor_old_town,13.2164,79.0998,147,67
9,6,chennai_omr,12.8407,80.2244,143,76
13,2,chittoor_trunk_road,13.2204,79.1026,81,90
11,3,andhra_pradesh_sri_sathya_sai,14.1700,77.8000,94,86
12,3,kolkata_esplanade,22.5728,88.3639,106,93
2,4,chittoor_tirupati_saptagiri,13.6278,79.4197,58,98
20,3,srinagar_lal_chowk,34.0837,74.7973,113,65
4,5,mumbai_bandra,19.0596,72.8295,81,98
10,5,andhra_pradesh_kakinada,16.9891,82.2475,164,84
14,1,chittoor_puttur,13.4426,79.5508,85,80
0,0,andhra_pradesh_sri_sathya_sai,14.1700,77.8000,63,80
10,1,andhra_pradesh_vijayawada,16.5062,80.6480,197,82
22,2,chittoor_tirupati_saptagiri,13.6278,79.4197,78,97
18,1,chittoor_new_town,13.2190,79.1011,158,79
12,3,chittoor_thottambedu,13.5132,79.5665,91,72
22,2,chittoor_kuppam,12.7448,78.3491,66,83
15,5,andhra_pradesh_west_godavari,16.9944,81.7297,90,82
22,6,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,63,76
1,3,thiruvananthapuram_palayam,8.5241,76.9366,53,76
1,0,jaipur_sitapura,26.7997,75.8351,44,90
9,4,andhra_pradesh_kakinada,16.9891,82.2475,138,73
4,3,andhra_pradesh_parvathipuram_manyam,18.7700,83.4200,55,78
0,6,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,56,82
11,0,andhra_pradesh_palnadu,16.2500,79.7500,92,72
7,1,mumbai_andheri,19.1197,72.8468,192,89
6,1,chittoor_srikalahasti,13.7498,79.6986,109,85
16,4,andhra_pradesh_east_godavari,17.0005,82.2475,114,92
22,2,chittoor_punganur,13.3667,78.5833,49,87
18,1,andhra_pradesh_eluru,16.7107,81.1070,178,79
6,5,hyderabad_hitech_city,17.4435,78.3772,128,72
12,3,chittoor_tirupati_central,13.6288,79.4192,95,94
1,1,chittoor_thottambedu,13.5132,79.5665,61,87
17,1,chittoor_piler,13.6333,78.9333,136,66
17,1,andhra_pradesh_ambedkar_konaseema,16.5833,82.0167,140,65
19,2,andhra_pradesh_visakhapatnam,17.6868,83.2185,199,74
5,1,andhra_pradesh_prakasam,15.5057,80.0499,49,77
17,2,chittoor_new_town,13.2190,79.1011,180,71
2,6,andhra_pradesh_east_godavari,17.0005,82.2475,55,83
22,2,andhra_pradesh_ananthapur,14.6819,77.6006,63,77
11,1,andhra_pradesh_srikakulam,18.2969,83.8956,78,72
7,2,chittoor_satyanarayanapuram,13.2180,79.1035,149,83
4,6,nagpur_sitabuildi,21.1458,79.0882,58,67
1,1,andhra_pradesh_ananthapuramu,14.6819,77.6006,65,80
17,2,chittoor_tirupati_alipiri,13.6283,79.4191,138,89
6,1,chittoor_kuppam_bypass,12.7457,78.3505,102,68
18,1,chittoor_madanapalle,13.5500,78.5000,131,74
15,5,chittoor_tirupati_saptagiri,13.6278,79.4197,100,91
11,6,chittoor_chandragiri,13.5884,79.3141,101,87
4,6,chittoor_trunk_road,13.2204,79.1026,54,93
3,6,bengaluru_indiranagar,12.9784,77.6408,73,88
6,3,chittoor_tirupati_central,13.6288,79.4192,103,97
7,4,india_gate,28.6129,77.2295,177,85
15,0,andhra_pradesh_tirupati,13.6288,79.4192,110,92
20,3,noida_sector_62,28.6176,77.3721,159,78
6,2,chittoor_tirupati_renigunta,13.6365,79.5034,100,80
19,1,andhra_pradesh_ntr,16.5062,80.6480,181,79
23,5,hyderabad_secunderabad,17.4399,78.4983,54,80
4,4,chittoor_chandragiri,13.5884,79.3141,60,90
10,0,chittoor_srikalahasti,13.7498,79.6986,158,67
22,3,chittoor_bangalore_road,13.2148,79.0967,74,85
19,1,chittoor_punganur,13.3667,78.5833,140,63
9,6,chittoor_katpadi_road,13.2179,79.0988,132,68
3,2,andhra_pradesh_srikakulam,18.2969,83.8956,63,77
8,1,andhra_pradesh_vizianagaram,18.1067,83.3956,163,70
12,0,chittoor_srikalahasti,13.7498,79.6986,106,90
23,4,chittoor_tirupati_tuda,13.6293,79.4202,72,101
2,1,andhra_pradesh_kurnool,15.8281,78.0373,57,80
20,5,andhra_pradesh_visakhapatnam,17.6868,83.2185,179,93
4,5,coimbatore_race_course,11.0168,76.9558,55,84
4,5,chittoor_nagalapuram,13.4180,79.6460,47,75
7,4,andhra_pradesh_amaravati,16.5412,80.5152,154,87
13,5,chittoor_nagari,13.3227,79.5856,82,68
7,3,andhra_pradesh_ysr_kadapa,14.4674,78.8242,123,76
11,3,chittoor_karvetinagaram,13.2498,79.4047,108,79
6,0,andhra_pradesh_guntur,16.3067,80.4365,108,81
19,3,chittoor_tirupati_saptagiri,13.6278,79.4197,186,75
13,6,chittoor_kanipakam,13.2057,79.1141,92,93
22,0,andhra_pradesh_kurnool,15.8281,78.0373,50,86
22,2,andhra_pradesh_srikakulam_district,18.2969,83.8956,59,82
7,0,andhra_pradesh_srikakulam,18.2969,83.8956,129,67
14,6,andhra_pradesh_kakinada,16.9891,82.2475,73,92
4,1,andhra_pradesh_eluru,16.7107,81.1070,71,78
23,5,chittoor_old_town,13.2164,79.0998,69,93
5,5,mumbai_bandra,19.0596,72.8295,89,85
7,2,andhra_pradesh_kurnool,15.8281,78.0373,156,79
13,2,andhra_pradesh_krishna,16.5062,80.6480,80,89
1,1,chittoor_puttur,13.4426,79.5508,58,74
9,1,chittoor_punganur,13.3667,78.5833,126,68
15,4,andhra_pradesh_ysr_kadapa,14.4674,78.8242,85,85
7,6,chittoor_gandhi_road,13.2160,79.1018,152,80
2,0,andhra_pradesh_ananthapur,14.6819,77.6006,59,80
11,6,andhra_pradesh_visakhapatnam,17.6868,83.2185,87,94
15,3,andhra_pradesh_guntur,16.3067,80.4365,106,91
2,6,chittoor_bangalore_road,13.2148,79.0967,55,92
11,1,andhra_pradesh_kakinada,16.9891,82.2475,91,98
12,5,andhra_pradesh_krishna,16.5062,80.6480,80,74
17,5,chittoor_madanapalle,13.5500,78.5000,146,80
23,0,andhra_pradesh_ananthapuramu,14.6819,77.6006,55,80
19,0,chittoor_new_town,13.2190,79.1011,169,70
22,3,chittoor_kanipakam,13.2057,79.1141,78,94
20,5,andhra_pradesh_sri_sathya_sai,14.1700,77.8000,124,70
5,4,surat_adajan,21.1702,72.8311,57,84
3,3,bhubaneswar_janpath,20.2961,85.8245,55,73
11,3,andhra_pradesh_srikakulam_district,18.2969,83.8956,80,72
16,0,andhra_pradesh_kakinada,16.9891,82.2475,119,76
9,6,andhra_pradesh_chittoor,13.2172,79.1003,136,75
14,6,chittoor_nagari,13.3227,79.5856,78,76
5,5,andhra_pradesh_bapatla,15.9044,80.4675,60,84
3,5,chittoor_thottambedu,13.5132,79.5665,47,84
5,5,gurugram_cyber_city,28.4949,77.0887,74,89
0,5,chittoor_tirupati_central,13.6288,79.4192,61,79
13,6,chittoor_katpadi_road,13.2179,79.0988,72,90
